Id,Probability
0,0.0
1,0.0261295307058
2,0.00450776033686
3,0.00926533286401
4,0.00558496929459
5,0.0
6,0.0431820314509
7,0.0308957632741
8,0.00523912875573
9,0.0223341908933
10,0.0792558259062
11,0.0108355252961
12,0.0121456289155
13,0.0
14,0.0112272194845
15,0.0
16,0.00644965620902
17,0.0102481064423
18,0.00458259791666
100,0.0
101,0.0261295307058
102,0.00450776033686
103,0.00926533286401
104,0.00558496929459
105,0.0
106,0.0431820314509
107,0.0308957632741
108,0.00523912875573
109,0.0223341908933
110,0.0792558259062
111,0.0108355252961
112,0.0121456289155
113,0.0
114,0.0112272194845
115,0.0
116,0.00644965620902
117,0.0102481064423
118,0.00458259791666
400,0.0
401,0.724697715829
402,0.0202273020793
403,0.000804223562688
404,0.000728731439815
405,0.0
406,0.00811272283419
407,0.00476895757
408,0.0216698959995
409,0.00354921860996
410,0.473328092453
411,0.641445039994
412,0.0421634960716
413,0.0
414,0.0223853659712
415,0.0
416,0.000608884807252
417,0.00243147549961
418,0.000958075063559
600,0.0
601,0.0261295307058
602,0.00450776033686
603,0.00926533286401
604,0.00558496929459
605,0.0
606,0.0431820314509
607,0.0308957632741
608,0.00523912875573
609,0.0223341908933
610,0.0792558259062
611,0.0108355252961
612,0.0121456289155
613,0.0
614,0.0112272194845
615,0.0
616,0.00644965620902
617,0.0102481064423
618,0.00458259791666
700,0.0
701,0.0261295307058
702,0.00450776033686
703,0.00926533286401
704,0.00558496929459
705,0.0
706,0.0431820314509
707,0.0308957632741
708,0.00523912875573
709,0.0223341908933
710,0.0792558259062
711,0.0108355252961
712,0.0121456289155
713,0.0
714,0.0112272194845
715,0.0
716,0.00644965620902
717,0.0102481064423
718,0.00458259791666
1000,0.0
1001,0.0261295307058
1002,0.00450776033686
1003,0.00926533286401
1004,0.00558496929459
1005,0.0
1006,0.0431820314509
1007,0.0308957632741
1008,0.00523912875573
1009,0.0223341908933
1010,0.0792558259062
1011,0.0108355252961
1012,0.0121456289155
1013,0.0
1014,0.0112272194845
1015,0.0
1016,0.00644965620902
1017,0.0102481064423
1018,0.00458259791666
1200,0.0
1201,0.145170936618
1202,0.561101432637
1203,0.00196035385446
1204,0.421118165015
1205,0.08
1206,0.00970593741601
1207,0.0464368987062
1208,0.0204784062439
1209,0.104105337905
1210,0.474992084133
1211,0.0613591137913
1212,0.042413052803
1213,0.0
1214,0.00219051794718
1215,0.04
1216,0.00108677942929
1217,0.00207784356701
1218,0.00109418578255
1700,0.0
1701,0.0261295307058
1702,0.00450776033686
1703,0.00926533286401
1704,0.00558496929459
1705,0.0
1706,0.0431820314509
1707,0.0308957632741
1708,0.00523912875573
1709,0.0223341908933
1710,0.0792558259062
1711,0.0108355252961
1712,0.0121456289155
1713,0.0
1714,0.0112272194845
1715,0.0
1716,0.00644965620902
1717,0.0102481064423
1718,0.00458259791666
2200,0.0
2201,0.0261295307058
2202,0.00450776033686
2203,0.00926533286401
2204,0.00558496929459
2205,0.0
2206,0.0431820314509
2207,0.0308957632741
2208,0.00523912875573
2209,0.0223341908933
2210,0.0792558259062
2211,0.0108355252961
2212,0.0121456289155
2213,0.0
2214,0.0112272194845
2215,0.0
2216,0.00644965620902
2217,0.0102481064423
2218,0.00458259791666
2700,0.0
2701,0.0952484998911
2702,0.00340821710344
2703,0.00562765243381
2704,0.00249580219271
2705,0.02
2706,0.147938146312
2707,0.157949815117
2708,0.00317134565453
2709,0.132492718181
2710,0.149111797734
2711,0.0262216248195
2712,0.00719338427434
2713,0.0
2714,0.00741871516003
2715,0.0
2716,0.00367952208122
2717,0.00700030801134
2718,0.18313699304
2800,0.0
2801,0.167647485943
2802,0.0607326011876
2803,0.00207051408101
2804,0.000730584226945
2805,0.2
2806,0.213632776939
2807,0.069091312947
2808,0.0417800471283
2809,0.266099592887
2810,0.342275264292
2811,0.00329647909008
2812,0.0442520826834
2813,0.0
2814,0.00289159608144
2815,0.04
2816,0.00160849578215
2817,0.00368662726409
2818,0.0217023047002
2900,0.0
2901,0.0261295307058
2902,0.00450776033686
2903,0.00926533286401
2904,0.00558496929459
2905,0.0
2906,0.0431820314509
2907,0.0308957632741
2908,0.00523912875573
2909,0.0223341908933
2910,0.0792558259062
2911,0.0108355252961
