Id,Probability
0,0.0101085291992
1,0.0757900345104
2,0.0335276677112
3,0.0118796577167
4,0.0258181880899
5,0.0124960257561
6,0.0619318914648
7,0.0512328741348
8,0.043561788673
9,0.0531342725616
10,0.137922243133
11,0.0269097603819
12,0.0344604788619
13,0.00872521621129
14,0.0342340836538
15,0.0142129798544
16,0.00991036754108
17,0.0168511994893
18,0.0252928048991
100,0.0101085291992
101,0.0757900345104
102,0.0335276677112
103,0.0118796577167
104,0.0258181880899
105,0.0124960257561
106,0.0619318914648
107,0.0512328741348
108,0.043561788673
109,0.0531342725616
110,0.137922243133
111,0.0269097603819
112,0.0344604788619
113,0.00872521621129
114,0.0342340836538
115,0.0142129798544
116,0.00991036754108
117,0.0168511994893
118,0.0252928048991
400,0.00625878450888
401,0.434808971902
402,0.0154325379474
403,0.00255029261976
404,0.047862213432
405,0.00792813430024
406,0.0685680975242
407,0.0439702632386
408,0.0169998676125
409,0.034817925645
410,0.289172931111
411,0.395245588643
412,0.0543723014941
413,0.0147787791034
414,0.0479993858944
415,0.0485388188386
416,0.00850972301536
417,0.00368524367652
418,-0.000622196031754
600,0.0101085291992
601,0.0757900345104
602,0.0335276677112
603,0.0118796577167
604,0.0258181880899
605,0.0124960257561
606,0.0619318914648
607,0.0512328741348
608,0.043561788673
609,0.0531342725616
610,0.137922243133
611,0.0269097603819
612,0.0344604788619
613,0.00872521621129
614,0.0342340836538
615,0.0142129798544
616,0.00991036754108
617,0.0168511994893
618,0.0252928048991
700,0.0101085291992
701,0.0757900345104
702,0.0335276677112
703,0.0118796577167
704,0.0258181880899
705,0.0124960257561
706,0.0619318914648
707,0.0512328741348
708,0.043561788673
709,0.0531342725616
710,0.137922243133
711,0.0269097603819
712,0.0344604788619
713,0.00872521621129
714,0.0342340836538
715,0.0142129798544
716,0.00991036754108
717,0.0168511994893
718,0.0252928048991
1000,0.0101085291992
1001,0.0757900345104
1002,0.0335276677112
1003,0.0118796577167
1004,0.0258181880899
1005,0.0124960257561
1006,0.0619318914648
1007,0.0512328741348
1008,0.043561788673
1009,0.0531342725616
1010,0.137922243133
1011,0.0269097603819
1012,0.0344604788619
1013,0.00872521621129
1014,0.0342340836538
1015,0.0142129798544
1016,0.00991036754108
1017,0.0168511994893
1018,0.0252928048991
1200,0.0198388648225
1201,0.169029259722
1202,0.323303406468
1203,0.000437431839629
1204,0.116685354481
1205,-0.00145528418154
1206,0.0215356390759
1207,0.0830395886627
1208,0.0751606179323
1209,0.0318090273235
1210,0.213449229193
1211,0.125328620284
1212,0.0809051290841
1213,0.0124488045763
1214,0.115752468624
1215,0.0709197264083
1216,0.0135651323749
1217,0.0104469035375
1218,0.0189142312922
1700,0.0101085291992
1701,0.0757900345104
1702,0.0335276677112
1703,0.0118796577167
1704,0.0258181880899
1705,0.0124960257561
1706,0.0619318914648
1707,0.0512328741348
1708,0.043561788673
1709,0.0531342725616
1710,0.137922243133
1711,0.0269097603819
1712,0.0344604788619
1713,0.00872521621129
1714,0.0342340836538
1715,0.0142129798544
1716,0.00991036754108
1717,0.0168511994893
1718,0.0252928048991
2200,0.0101085291992
2201,0.0757900345104
2202,0.0335276677112
2203,0.0118796577167
2204,0.0258181880899
2205,0.0124960257561
2206,0.0619318914648
2207,0.0512328741348
2208,0.043561788673
2209,0.0531342725616
2210,0.137922243133
2211,0.0269097603819
2212,0.0344604788619
2213,0.00872521621129
2214,0.0342340836538
2215,0.0142129798544
2216,0.00991036754108
2217,0.0168511994893
2218,0.0252928048991
2700,0.0281821195078
2701,0.147978761202
2702,-0.038361933381
2703,0.00103111297605
2704,-0.00682288283472
2705,0.0325578856519
2706,0.123980553733
2707,0.102351393494
2708,-0.0373800560528
2709,0.203551792786
2710,0.273039306647
2711,0.0337259503622
2712,0.0339101563905
2713,-0.00766541259617
2714,0.0422837342362
2715,-0.0031575333704
2716,-0.000431021893623
2717,0.00473346897289
2718,0.187949343255
2800,0.0147136969677
2801,0.0881991736594
2802,0.0921846011195
2803,0.0402711548811
2804,0.0036134613431
2805,0.171886815581
2806,0.126563382211
2807,0.151644897932
2808,0.0792519497812
2809,0.226215760559
2810,0.381788598706
2811,0.0398577919492
2812,0.0344786950064
2813,0.00463424811766
2814,-0.00429045988224
2815,0.050124573066
2816,-0.00185493024247
2817,0.0105113432098
2818,0.0548453096937
2900,0.0101085291992
2901,0.0757900345104
2902,0.0335276677112
2903,0.0118796577167
2904,0.0258181880899
2905,0.0124960257561
2906,0.0619318914648
2907,0.0512328741348
2908,0.043561788673
2909,0.0531342725616
2910,0.137922243133
2911,0.0269097603819
2912,0.0344604788619
2913,0.00872521621129
2914,0.0342340836538
2915,0.0142129798544
2916,0.00991036754108
2917,0.0168511994893
2918,0.0252928048991
3000,0.00684998883006
3001,0.193874935425
3002,0.0249588609643
3003,0.00922281337227
3004,0.0471094387244
3005,-0.00402287214566
3006,0.0560295858294
3007,0.0270467733987
3008,0.0526281912325
3009,0.105107092897
3010,0.252126397621
3011,0.0714998441194
3012,0.246303426347
3013,-0.0221333569349
3014,-0.0103709227298
3015,0.00421588806031
3016,-0.00213781518363
3017,0.0691987477985
3018,0.176520107691
3100,0.0394167111911
3101,0.298263914333
3102,0.0276519354937
3103,-0.000365605115097
3104,-0.0189737229139
3105,-0.0214746906336
3106,-0.0100912529401
3107,0.42200964713
3108,0.0225094784842
3109,-0.0212581523347
3110,0.203590723004
3111,0.0559016562426
3112,0.203979471086
3113,-0.0123083798866
3114,-0.00439694433287
3115,0.0627861306572
3116,0.000807030234533
3117,0.189093522558
3118,-0.0535967200438
3200,-0.00298207456532
3201,0.109308434419
3202,0.00156879200916
3203,0.00437577469639
3204,-0.00274939812107
3205,0.0024184959676
3206,-0.0134188692634
3207,-0.00741761741468
3208,-0.00819585827841
3209,0.00520719826792
3210,0.11260027975
3211,0.00336109584432
3212,-0.0220270946791
3213,0.0324687006566
3214,0.0317920789984
3215,-0.000822115011124
3216,0.0127643654074
3217,-0.0018212071163
3218,0.375819143445
3300,0.00453812816844
3301,0.154377235108
3302,-0.00293005808942
3303,0.00393176309119
3304,-0.0198995342816
3305,-0.0108687288047
3306,0.0478560919834
3307,0.233141741739
3308,-0.0444425867302
3309,0.0523196761474
3310,0.147540309228
3311,0.027362148617
3312,0.184334259062
3313,-0.0192409343687
3314,-0.00694782545776
3315,0.0332012627329
3316,-0.000639666627573
3317,0.355690737509
3318,0.101272110631
3400,0.0101085291992
3401,0.0757900345104
3402,0.0335276677112
3403,0.0118796577167
3404,0.0258181880899
3405,0.0124960257561
3406,0.0619318914648
3407,0.0512328741348
3408,0.043561788673
3409,0.0531342725616
3410,0.137922243133
3411,0.0269097603819
3412,0.0344604788619
3413,0.00872521621129
3414,0.0342340836538
3415,0.0142129798544
3416,0.00991036754108
3417,0.0168511994893
3418,0.0252928048991
3700,0.0101085291992
3701,0.0757900345104
3702,0.0335276677112
3703,0.0118796577167
3704,0.0258181880899
3705,0.0124960257561
3706,0.0619318914648
3707,0.0512328741348
3708,0.043561788673
3709,0.0531342725616
3710,0.137922243133
3711,0.0269097603819
3712,0.0344604788619
3713,0.00872521621129
3714,0.0342340836538
3715,0.0142129798544
3716,0.00991036754108
3717,0.0168511994893
3718,0.0252928048991
4000,0.00697978751966
4001,0.0562826263069
4002,0.0123337655972
4003,0.00733723473049
4004,0.00508133452073
4005,0.00558569462717
4006,0.00620007952408
4007,0.0194040177517
4008,0.0116690537512
4009,0.019880274428
4010,0.0962031290768
4011,0.0103084530203
4012,-0.0127087829082
4013,0.0219545659336
4014,0.0259029234335
4015,0.00168758434974
4016,0.0163277794482
4017,0.0015112743022
4018,0.392169708958
4100,0.00563328014308
4101,0.0204081385347
4102,0.0765896152035
4103,0.108410625675
4104,-0.00821551373874
4105,0.0633506866931
4106,0.0855659900549
4107,0.091435353239
4108,0.129246873715
4109,0.04528349552
4110,0.114377985226
4111,0.0706572259113
4112,0.154510302062
4113,-0.0156853462406
4114,-0.0289847163648
4115,-0.0158288992772
4116,-0.00398648234413
4117,-0.00495627288063
