Id,Probability
0,0.0
1,0.0258027333679
2,0.00498792153427
3,0.00992769840147
4,0.00588183527505
5,0.0
6,0.042092602053
7,0.030895775935
8,0.00519796581142
9,0.0240682706248
10,0.0790981571672
11,0.0111243711996
12,0.0115484228956
13,0.0
14,0.0123872065461
15,0.0
16,0.00604773980218
17,0.0105787006269
18,0.00516742088594
100,0.0
101,0.0258027333679
102,0.00498792153427
103,0.00992769840147
104,0.00588183527505
105,0.0
106,0.042092602053
107,0.030895775935
108,0.00519796581142
109,0.0240682706248
110,0.0790981571672
111,0.0111243711996
112,0.0115484228956
113,0.0
114,0.0123872065461
115,0.0
116,0.00604773980218
117,0.0105787006269
118,0.00516742088594
400,0.0
401,0.802292946819
402,0.0506444672404
403,0.000998743854355
404,0.0105913917936
405,0.01
406,0.0247490454964
407,0.0129595806688
408,0.0307555224539
409,0.0223824490889
410,0.358165239997
411,0.711182867778
412,0.0416021276303
413,0.02
414,0.0218206279747
415,0.0
416,0.000651938367987
417,0.00112682764504
418,0.000410526624626
600,0.0
601,0.0258027333679
602,0.00498792153427
603,0.00992769840147
604,0.00588183527505
605,0.0
606,0.042092602053
607,0.030895775935
608,0.00519796581142
609,0.0240682706248
610,0.0790981571672
611,0.0111243711996
612,0.0115484228956
613,0.0
614,0.0123872065461
615,0.0
616,0.00604773980218
617,0.0105787006269
618,0.00516742088594
700,0.0
701,0.0258027333679
702,0.00498792153427
703,0.00992769840147
704,0.00588183527505
705,0.0
706,0.042092602053
707,0.030895775935
708,0.00519796581142
709,0.0240682706248
710,0.0790981571672
711,0.0111243711996
712,0.0115484228956
713,0.0
714,0.0123872065461
715,0.0
716,0.00604773980218
717,0.0105787006269
718,0.00516742088594
1000,0.0
1001,0.0258027333679
1002,0.00498792153427
1003,0.00992769840147
1004,0.00588183527505
1005,0.0
1006,0.042092602053
1007,0.030895775935
1008,0.00519796581142
1009,0.0240682706248
1010,0.0790981571672
1011,0.0111243711996
1012,0.0115484228956
1013,0.0
1014,0.0123872065461
1015,0.0
1016,0.00604773980218
1017,0.0105787006269
1018,0.00516742088594
1200,0.01
1201,0.1642432978
1202,0.491109161448
1203,0.00215294645199
1204,0.37081188123
1205,0.0
1206,0.00812105980322
1207,0.125565889656
1208,0.0108803786052
1209,0.0646869939564
1210,0.444896725759
1211,0.0919894133595
1212,0.0618196787808
1213,0.0
1214,0.0127963043308
1215,0.04
1216,0.00095119748825
1217,0.00174789239314
1218,0.0607582505611
1700,0.0
1701,0.0258027333679
1702,0.00498792153427
1703,0.00992769840147
1704,0.00588183527505
1705,0.0
1706,0.042092602053
1707,0.030895775935
1708,0.00519796581142
1709,0.0240682706248
1710,0.0790981571672
1711,0.0111243711996
1712,0.0115484228956
1713,0.0
1714,0.0123872065461
1715,0.0
1716,0.00604773980218
1717,0.0105787006269
1718,0.00516742088594
2200,0.0
2201,0.0258027333679
2202,0.00498792153427
2203,0.00992769840147
2204,0.00588183527505
2205,0.0
2206,0.042092602053
2207,0.030895775935
2208,0.00519796581142
2209,0.0240682706248
2210,0.0790981571672
2211,0.0111243711996
2212,0.0115484228956
2213,0.0
2214,0.0123872065461
2215,0.0
2216,0.00604773980218
2217,0.0105787006269
2218,0.00516742088594
2700,0.02
2701,0.064321519314
2702,0.00291821869867
2703,0.00535793852469
2704,0.00367243587339
2705,0.0
2706,0.113117822791
2707,0.277130768816
2708,0.00256372051987
2709,0.152864630631
2710,0.063395656143
2711,0.0163377651087
2712,0.0064682559102
2713,0.0
2714,0.00653894363165
2715,0.0
2716,0.00346789845776
2717,0.00537330425108
2718,0.262667802945
2800,0.02
2801,0.158867272859
2802,0.071753678546
2803,0.003581455936
2804,0.0119027559951
2805,0.14
2806,0.134471778978
2807,0.130540513699
2808,0.0115544495968
2809,0.277833806746
2810,0.367173910248
2811,0.0130904967196
2812,0.00350953064246
2813,0.0
2814,0.00422546379087
2815,0.06
2816,0.00153364818584
2817,0.0242112048061
2818,0.0219485168936
2900,0.0
2901,0.0258027333679
2902,0.00498792153427
2903,0.00992769840147
2904,0.00588183527505
2905,0.0
2906,0.042092602053
2907,0.030895775935
2908,0.00519796581142
2909,0.0240682706248
2910,0.0790981571672
2911,0.0111243711996
2912,0.0115484228956
2913,0.0
2914,0.0123872065461
2915,0.0
2916,0.00604773980218
2917,0.0105787006269
2918,0.00516742088594
3000,0.0
3001,0.0334984423731
3002,0.00440802548844
3003,0.00917597004729
3004,0.00530392114372
3005,0.0
3006,0.0482554717439
3007,0.0281608591488
3008,0.00461843116948
3009,0.0221437600936
3010,0.122043660985
3011,0.0101975102264
3012,0.0805635021291
3013,0.0
3014,0.0108760705475
3015,0.01
3016,0.00557253969321
3017,0.0295214006798
3018,0.0547549075539
3100,0.05
3101,0.273073809791
3102,0.00221570950597
3103,0.00468594313944
3104,0.0028845100952
3105,0.0
3106,0.01778015628
3107,0.134340549806
3108,0.112002581313
3109,0.010886969503
3110,0.206422767872
3111,0.0153057180489
3112,0.0556861354945
3113,0.01
3114,0.0153442009031
3115,0.03
3116,0.00315437226171
3117,0.17458850359
3118,0.00254531062554
3200,0.0
3201,0.0756398777749
3202,0.00182951410256
3203,0.00265131060797
3204,0.00140627751531
3205,0.0
3206,0.0107688145531
3207,0.00761761475282
3208,0.00164875356322
3209,0.0065213037501
3210,0.0892803206856
3211,0.00295800242053
3212,0.00289107547509
3213,0.01
3214,0.0038554894178
3215,0.0
3216,0.00146812524179
3217,0.00211159365266
3218,0.511576802377
3300,0.0
3301,0.0584352352613
3302,0.00172222554353
3303,0.00373754800383
3304,0.00198879335887
3305,0.0
3306,0.0140820693478
